"event","host_city","year","host_country","event_url","section","artist","song","artist_url","artist_country","running_order","total_points","rank","qualified","winner"
"Istanbul 2004","Istanbul","2004","Turkey","https://eurovision.tv/event/istanbul-2004","semi-final","Ivan Mikulic","You Are The Only One","https://eurovision.tv/participant/ivan-mikulic","Croatia","18","72","9","TRUE","FALSE"
"Istanbul 2004","Istanbul","2004","Turkey","https://eurovision.tv/event/istanbul-2004","semi-final","Lisa Andreas","Stronger Every Minute","https://eurovision.tv/participant/lisa-andreas","Cyprus","14","149","5","TRUE","FALSE"
"Istanbul 2004","Istanbul","2004","Turkey","https://eurovision.tv/event/istanbul-2004","grand-final","Lisa Andreas","Stronger Every Minute","https://eurovision.tv/participant/lisa-andreas","Cyprus","21","170","5","FALSE","FALSE"
"Istanbul 2004","Istanbul","2004","Turkey","https://eurovision.tv/event/istanbul-2004","semi-final","Tomas Thordarson","Shame On You","https://eurovision.tv/participant/tomas-thordarson","Denmark","19","56","13","FALSE","FALSE"
"Istanbul 2004","Istanbul","2004","Turkey","https://eurovision.tv/event/istanbul-2004","semi-final","NeiokÃµsÃµ","Tii","https://eurovision.tv/participant/neiokoso","Estonia","17","57","11","FALSE","FALSE"
"Istanbul 2004","Istanbul","2004","Turkey","https://eurovision.tv/event/istanbul-2004","semi-final","Jari SillanpÃ¤Ã¤","Takes 2 To Tango","https://eurovision.tv/participant/jari-sillanpaeae","Finland","1","51","14","FALSE","FALSE"
"Istanbul 2004","Istanbul","2004","Turkey","https://eurovision.tv/event/istanbul-2004","grand-final","Jonatan Cerrada","A Chaque Pas","https://eurovision.tv/participant/jonatan-cerrada","France","4","40","15","FALSE","FALSE"
"Istanbul 2004","Istanbul","2004","Turkey","https://eurovision.tv/event/istanbul-2004","grand-final","Max (Maximilian Mutzke)","Can't Wait Until Tonight","https://eurovision.tv/participant/max-maximilian-mutzke","Germany","8","93","8","FALSE","FALSE"
"Istanbul 2004","Istanbul","2004","Turkey","https://eurovision.tv/event/istanbul-2004","semi-final","Sakis Rouvas","Shake It","https://eurovision.tv/participant/sakis-rouvas","Greece","10","238","3","TRUE","FALSE"
"Istanbul 2004","Istanbul","2004","Turkey","https://eurovision.tv/event/istanbul-2004","grand-final","Sakis Rouvas","Shake It","https://eurovision.tv/participant/sakis-rouvas","Greece","16","252","3","FALSE","FALSE"
"Istanbul 2004","Istanbul","2004","Turkey","https://eurovision.tv/event/istanbul-2004","grand-final","JÃ³nsi","Heaven","https://eurovision.tv/participant/jonsi","Iceland","17","16","19","FALSE","FALSE"
"Istanbul 2004","Istanbul","2004","Turkey","https://eurovision.tv/event/istanbul-2004","grand-final","Chris Doran","If My World Stopped Turning","https://eurovision.tv/participant/chris-doran","Ireland","18","7","22","FALSE","FALSE"
"Istanbul 2004","Istanbul","2004","Turkey","https://eurovision.tv/event/istanbul-2004","semi-final","David D'or","Le'ha'amin","https://eurovision.tv/participant/david-d-or","Israel","5","57","11","FALSE","FALSE"
"Istanbul 2004","Istanbul","2004","Turkey","https://eurovision.tv/event/istanbul-2004","semi-final","Fomins & Kleins","Dziesma Par Laimi","https://eurovision.tv/participant/fomins-kleins","Latvia","4","23","17","FALSE","FALSE"
"Istanbul 2004","Istanbul","2004","Turkey","https://eurovision.tv/event/istanbul-2004","semi-final","Linas ir Simona","What's Happened To Your Love","https://eurovision.tv/participant/linas-ir-simona","Lithuania","12","26","16","FALSE","FALSE"
"Istanbul 2004","Istanbul","2004","Turkey","https://eurovision.tv/event/istanbul-2004","grand-final","Julie & Ludwig","On Again... Off Again","https://eurovision.tv/participant/julie-ludwig","Malta","6","50","12","FALSE","FALSE"
"Istanbul 2004","Istanbul","2004","Turkey","https://eurovision.tv/event/istanbul-2004","semi-final","Julie & Ludwig","On Again... Off Again","https://eurovision.tv/participant/julie-ludwig","Malta","8","74","8","TRUE","FALSE"
"Istanbul 2004","Istanbul","2004","Turkey","https://eurovision.tv/event/istanbul-2004","semi-final","Maryon","Notre PlanÃ¨te","https://eurovision.tv/participant/maryon","Monaco","9","10","19","FALSE","FALSE"
"Istanbul 2004","Istanbul","2004","Turkey","https://eurovision.tv/event/istanbul-2004","grand-final","Re-union","Without You","https://eurovision.tv/participant/re-union","Netherlands","7","11","20","FALSE","FALSE"
"Istanbul 2004","Istanbul","2004","Turkey","https://eurovision.tv/event/istanbul-2004","semi-final","Re-union","Without You","https://eurovision.tv/participant/re-union","Netherlands","22","146","6","TRUE","FALSE"
"Istanbul 2004","Istanbul","2004","Turkey","https://eurovision.tv/event/istanbul-2004","grand-final","Tose Proeski","Life","https://eurovision.tv/participant/tose-proeski","North Macedonia","15","47","14","FALSE","FALSE"
"Istanbul 2004","Istanbul","2004","Turkey","https://eurovision.tv/event/istanbul-2004","semi-final","Tose Proeski","Life","https://eurovision.tv/participant/tose-proeski","North Macedonia","15","71","10","TRUE","FALSE"
"Istanbul 2004","Istanbul","2004","Turkey","https://eurovision.tv/event/istanbul-2004","grand-final","Knut Anders SÃ¸rum","High","https://eurovision.tv/participant/knut-anders-soerum","Norway","3","3","24","FALSE","FALSE"
"Istanbul 2004","Istanbul","2004","Turkey","https://eurovision.tv/event/istanbul-2004","grand-final","Blue Cafe","Love Song","https://eurovision.tv/participant/blue-cafe","Poland","19","27","17","FALSE","FALSE"
"Istanbul 2004","Istanbul","2004","Turkey","https://eurovision.tv/event/istanbul-2004","semi-final","Sofia","Foi Magia","https://eurovision.tv/participant/sofia","Portugal","7","38","15","FALSE","FALSE"
"Istanbul 2004","Istanbul","2004","Turkey","https://eurovision.tv/event/istanbul-2004","grand-final","Sanda Ladosi","I Admit","https://eurovision.tv/participant/sanda-ladosi","Romania","23","18","18","FALSE","FALSE"
"Istanbul 2004","Istanbul","2004","Turkey","https://eurovision.tv/event/istanbul-2004","grand-final","Julia Savicheva","Believe Me","https://eurovision.tv/participant/julia-savicheva","Russia","14","67","11","FALSE","FALSE"
"Istanbul 2004","Istanbul","2004","Turkey","https://eurovision.tv/event/istanbul-2004","grand-final","ÂŽÅ½eljko JoksimoviÄ‡","Lane Moje","https://eurovision.tv/participant/zeljko-joksimovic","Serbia & Montenegro","5","263","2","FALSE","FALSE"
"Istanbul 2004","Istanbul","2004","Turkey","https://eurovision.tv/event/istanbul-2004","semi-final","ÂŽÅ½eljko JoksimoviÄ‡","Lane Moje","https://eurovision.tv/participant/zeljko-joksimovic","Serbia & Montenegro","20","263","1","TRUE","FALSE"
"Istanbul 2004","Istanbul","2004","Turkey","https://eurovision.tv/event/istanbul-2004","semi-final","Platin","Stay Forever","https://eurovision.tv/participant/platin","Slovenia","16","5","21","FALSE","FALSE"
"Istanbul 2004","Istanbul","2004","Turkey","https://eurovision.tv/event/istanbul-2004","grand-final","Ramón","Para Llenarme De Ti","https://eurovision.tv/participant/ramon","Spain","1","87","10","FALSE","FALSE"
"Istanbul 2004","Istanbul","2004","Turkey","https://eurovision.tv/event/istanbul-2004","grand-final","Lena Philipsson","It Hurts","https://eurovision.tv/participant/lena-philipsson","Sweden","24","170","5","FALSE","FALSE"
"Istanbul 2004","Istanbul","2004","Turkey","https://eurovision.tv/event/istanbul-2004","semi-final","Piero Esteriore & the MusicStars","Celebrate","https://eurovision.tv/participant/piero-esteriore-the-musicstars","Switzerland","3","0","22","FALSE","FALSE"
"Istanbul 2004","Istanbul","2004","Turkey","https://eurovision.tv/event/istanbul-2004","grand-final","Athena","For Real","https://eurovision.tv/participant/athena","Turkey","22","195","4","FALSE","FALSE"
"Istanbul 2004","Istanbul","2004","Turkey","https://eurovision.tv/event/istanbul-2004","semi-final","Ruslana","Wild Dances","https://eurovision.tv/participant/ruslana","Ukraine","11","256","2","TRUE","FALSE"
"Istanbul 2004","Istanbul","2004","Turkey","https://eurovision.tv/event/istanbul-2004","grand-final","Ruslana","Wild Dances","https://eurovision.tv/participant/ruslana","Ukraine","10","280","1","FALSE","TRUE"
"Istanbul 2004","Istanbul","2004","Turkey","https://eurovision.tv/event/istanbul-2004","grand-final","James Fox","Hold On To Our Love","https://eurovision.tv/participant/james-fox","United Kingdom","20","29","16","FALSE","FALSE"
"Riga 2003","Riga","2003","Latvia","https://eurovision.tv/event/riga-2003","final","Alf Poier","Weil Der Mensch ZÃ¤hlt","https://eurovision.tv/participant/alf-poier","Austria","2","101","6","TRUE","FALSE"
"Riga 2003","Riga","2003","Latvia","https://eurovision.tv/event/riga-2003","final","Urban Trad","Sanomi","https://eurovision.tv/participant/urban-trad","Belgium","22","165","2","TRUE","FALSE"
"Riga 2003","Riga","2003","Latvia","https://eurovision.tv/event/riga-2003","final","Mija Martina","Ne Brini","https://eurovision.tv/participant/mija-martina","Bosnia & Herzegovina","6","27","16","TRUE","FALSE"
"Riga 2003","Riga","2003","Latvia","https://eurovision.tv/event/riga-2003","final","Claudia Beni","ViÂše Nisam Tvoja","https://eurovision.tv/participant/claudia-beni","Croatia","8","29","15","TRUE","FALSE"
"Riga 2003","Riga","2003","Latvia","https://eurovision.tv/event/riga-2003","final","Stelios Constantas","Feeling Alive","https://eurovision.tv/participant/stelios-constantas","Cyprus","9","15","20","TRUE","FALSE"
"Riga 2003","Riga","2003","Latvia","https://eurovision.tv/event/riga-2003","final","Ruffus","Eighties Coming Back","https://eurovision.tv/participant/ruffus","Estonia","23","14","21","TRUE","FALSE"
"Riga 2003","Riga","2003","Latvia","https://eurovision.tv/event/riga-2003","final","Louisa Baileche","Monts Et Merveilles","https://eurovision.tv/participant/louisa-baileche","France","19","19","18","TRUE","FALSE"
"Riga 2003","Riga","2003","Latvia","https://eurovision.tv/event/riga-2003","final","Lou","Let's Get Happy","https://eurovision.tv/participant/lou","Germany","10","53","11","TRUE","FALSE"
"Riga 2003","Riga","2003","Latvia","https://eurovision.tv/event/riga-2003","final","Mando","Never Let You Go","https://eurovision.tv/participant/mando","Greece","17","25","17","TRUE","FALSE"
"Riga 2003","Riga","2003","Latvia","https://eurovision.tv/event/riga-2003","final","Birgitta","Open Your Heart","https://eurovision.tv/participant/birgitta","Iceland","1","81","8","TRUE","FALSE"
"Riga 2003","Riga","2003","Latvia","https://eurovision.tv/event/riga-2003","final","Mickey Harte","WeÂ’ve Got The World","https://eurovision.tv/participant/mickey-harte","Ireland","3","53","11","TRUE","FALSE"
"Riga 2003","Riga","2003","Latvia","https://eurovision.tv/event/riga-2003","final","Lior Narkis","Words For Love","https://eurovision.tv/participant/lior-narkis","Israel","13","17","19","TRUE","FALSE"
"Riga 2003","Riga","2003","Latvia","https://eurovision.tv/event/riga-2003","final","F.L.Y.","Hello From Mars","https://eurovision.tv/participant/f-l-y","Latvia","21","5","24","TRUE","FALSE"
"Riga 2003","Riga","2003","Latvia","https://eurovision.tv/event/riga-2003","final","Lynn Chirchop","To Dream Again","https://eurovision.tv/participant/lynn-chirchop","Malta","5","4","25","TRUE","FALSE"
"Riga 2003","Riga","2003","Latvia","https://eurovision.tv/event/riga-2003","final","Esther Hart","One More Night","https://eurovision.tv/participant/esther-hart","Netherlands","14","45","13","TRUE","FALSE"
"Riga 2003","Riga","2003","Latvia","https://eurovision.tv/event/riga-2003","final","Jostein HasselgÃ¥rd","I'm Not Afraid To Move On","https://eurovision.tv/participant/jostein-hasselgaard","Norway","18","123","4","TRUE","FALSE"
"Riga 2003","Riga","2003","Latvia","https://eurovision.tv/event/riga-2003","final","Ich Troje","Keine Grenzen - Zadnych Granic","https://eurovision.tv/participant/ich-troje","Poland","20","90","7","TRUE","FALSE"
"Riga 2003","Riga","2003","Latvia","https://eurovision.tv/event/riga-2003","final","Rita Guerra","Deixa-me Sonhar","https://eurovision.tv/participant/rita-guerra","Portugal","7","13","22","TRUE","FALSE"
"Riga 2003","Riga","2003","Latvia","https://eurovision.tv/event/riga-2003","final","Nicola","DonÂ’t Break My Heart","https://eurovision.tv/participant/nicola","Romania","24","73","10","TRUE","FALSE"
"Riga 2003","Riga","2003","Latvia","https://eurovision.tv/event/riga-2003","final","t.A.T.u.","Ne VerÂ’; Ne Boisia","https://eurovision.tv/participant/t-a-t-u","Russia","11","164","3","TRUE","FALSE"
"Riga 2003","Riga","2003","Latvia","https://eurovision.tv/event/riga-2003","final","Karmen","Nanana","https://eurovision.tv/participant/karmen","Slovenia","26","7","23","TRUE","FALSE"
"Riga 2003","Riga","2003","Latvia","https://eurovision.tv/event/riga-2003","final","Beth","Dime","https://eurovision.tv/participant/beth","Spain","12","81","8","TRUE","FALSE"
"Riga 2003","Riga","2003","Latvia","https://eurovision.tv/event/riga-2003","final","Fame","Give Me Your Love","https://eurovision.tv/participant/fame","Sweden","25","107","5","TRUE","FALSE"
"Riga 2003","Riga","2003","Latvia","https://eurovision.tv/event/riga-2003","final","Sertab Erener","Everyway That I Can","https://eurovision.tv/participant/sertab-erener","Turkey","4","167","1","TRUE","TRUE"
"Riga 2003","Riga","2003","Latvia","https://eurovision.tv/event/riga-2003","final","Olexandr","Hasta La Vista","https://eurovision.tv/participant/olexandr","Ukraine","16","30","14","TRUE","FALSE"
"Riga 2003","Riga","2003","Latvia","https://eurovision.tv/event/riga-2003","final","Jemini","Cry Baby","https://eurovision.tv/participant/jemini","United Kingdom","15","0","26","TRUE","FALSE"
"Tallinn 2002","Tallinn","2002","Estonia","https://eurovision.tv/event/tallinn-2002","final","Manuel Ortega","Say A Word","https://eurovision.tv/participant/manuel-ortega","Austria","3","26","18","TRUE","FALSE"
"Tallinn 2002","Tallinn","2002","Estonia","https://eurovision.tv/event/tallinn-2002","final","Sergio & the Ladies","Sister","https://eurovision.tv/participant/sergio-the-ladies","Belgium","16","33","13","TRUE","FALSE"
"Tallinn 2002","Tallinn","2002","Estonia","https://eurovision.tv/event/tallinn-2002","final","Maja","Na Jastuku Za Dvoje","https://eurovision.tv/participant/maja","Bosnia & Herzegovina","15","33","13","TRUE","FALSE"
"Tallinn 2002","Tallinn","2002","Estonia","https://eurovision.tv/event/tallinn-2002","final","Vesna Pisarovic","Everything I Want","https://eurovision.tv/participant/vesna-pisarovic","Croatia","6","44","11","TRUE","FALSE"
"Tallinn 2002","Tallinn","2002","Estonia","https://eurovision.tv/event/tallinn-2002","final","One","Gimme","https://eurovision.tv/participant/one","Cyprus","1","85","6","TRUE","FALSE"
"Tallinn 2002","Tallinn","2002","Estonia","https://eurovision.tv/event/tallinn-2002","final","Malene","Tell Me Who You Are","https://eurovision.tv/participant/malene","Denmark","14","7","24","TRUE","FALSE"
"Tallinn 2002","Tallinn","2002","Estonia","https://eurovision.tv/event/tallinn-2002","final","Sahlene","Runaway","https://eurovision.tv/participant/sahlene","Estonia","8","111","3","TRUE","FALSE"
"Tallinn 2002","Tallinn","2002","Estonia","https://eurovision.tv/event/tallinn-2002","final","Laura","Addicted To You","https://eurovision.tv/participant/laura","Finland","13","24","20","TRUE","FALSE"
"Tallinn 2002","Tallinn","2002","Estonia","https://eurovision.tv/event/tallinn-2002","final","Sandrine Francois","Il Faut Du Temps","https://eurovision.tv/participant/sandrine-francois","France","17","104","5","TRUE","FALSE"
"Tallinn 2002","Tallinn","2002","Estonia","https://eurovision.tv/event/tallinn-2002","final","Corinna May","I Can't Live Without Music","https://eurovision.tv/participant/corinna-may","Germany","18","17","21","TRUE","FALSE"
"Tallinn 2002","Tallinn","2002","Estonia","https://eurovision.tv/event/tallinn-2002","final","Michalis Rakintzis","S.A.G.A.P.O.","https://eurovision.tv/participant/michalis-rakintzis","Greece","4","27","17","TRUE","FALSE"
"Tallinn 2002","Tallinn","2002","Estonia","https://eurovision.tv/event/tallinn-2002","final","Sarit Hadad","Light A Candle","https://eurovision.tv/participant/sarit-hadad","Israel","10","37","12","TRUE","FALSE"
"Tallinn 2002","Tallinn","2002","Estonia","https://eurovision.tv/event/tallinn-2002","final","Marie N","I Wanna","https://eurovision.tv/participant/marie-n","Latvia","23","176","1","TRUE","TRUE"
"Tallinn 2002","Tallinn","2002","Estonia","https://eurovision.tv/event/tallinn-2002","final","Aivaras","Happy You","https://eurovision.tv/participant/aivaras","Lithuania","24","12","23","TRUE","FALSE"
"Tallinn 2002","Tallinn","2002","Estonia","https://eurovision.tv/event/tallinn-2002","final","Ira Losco","7th Wonder","https://eurovision.tv/participant/ira-losco","Malta","20","164","2","TRUE","FALSE"
"Tallinn 2002","Tallinn","2002","Estonia","https://eurovision.tv/event/tallinn-2002","final","Karolina","Od Nas Zavisi","https://eurovision.tv/participant/karolina","North Macedonia","9","25","19","TRUE","FALSE"
"Tallinn 2002","Tallinn","2002","Estonia","https://eurovision.tv/event/tallinn-2002","final","Monica Anghel & Marcel Pavel","Tell Me Why","https://eurovision.tv/participant/monica-anghel-marcel-pavel","Romania","21","71","9","TRUE","FALSE"
"Tallinn 2002","Tallinn","2002","Estonia","https://eurovision.tv/event/tallinn-2002","final","Prime minister","Northern Girl","https://eurovision.tv/participant/prime-minister","Russia","7","55","10","TRUE","FALSE"
"Tallinn 2002","Tallinn","2002","Estonia","https://eurovision.tv/event/tallinn-2002","final","Sestre","Samo Ljubezen","https://eurovision.tv/participant/sestre","Slovenia","22","33","13","TRUE","FALSE"
"Tallinn 2002","Tallinn","2002","Estonia","https://eurovision.tv/event/tallinn-2002","final","Rosa","Europe's Living A Celebration","https://eurovision.tv/participant/rosa","Spain","5","81","7","TRUE","FALSE"
"Tallinn 2002","Tallinn","2002","Estonia","https://eurovision.tv/event/tallinn-2002","final","Afro-dite","Never Let It Go","https://eurovision.tv/participant/afro-dite","Sweden","12","72","8","TRUE","FALSE"
"Tallinn 2002","Tallinn","2002","Estonia","https://eurovision.tv/event/tallinn-2002","final","Francine Jordi","Dans Le Jardin De Mon Ã‚me","https://eurovision.tv/participant/francine-jordi","Switzerland","11","15","22","TRUE","FALSE"
"Tallinn 2002","Tallinn","2002","Estonia","https://eurovision.tv/event/tallinn-2002","final","Buket Bengisu & Saphire","Leylaklar Soldu Kalbinde","https://eurovision.tv/participant/buket-bengisu-saphire","Turkey","19","29","16","TRUE","FALSE"
"Tallinn 2002","Tallinn","2002","Estonia","https://eurovision.tv/event/tallinn-2002","final","Jessica Garlick","Come Back","https://eurovision.tv/participant/jessica-garlick","United Kingdom","2","111","3","TRUE","FALSE"
"Copenhagen 2001","Copenhagen","2001","Denmark","https://eurovision.tv/event/copenhagen-2001","final","Nino","Hano","https://eurovision.tv/participant/nino","Bosnia & Herzegovina","3","29","14","TRUE","FALSE"
"Copenhagen 2001","Copenhagen","2001","Denmark","https://eurovision.tv/event/copenhagen-2001","final","Vanna","Strings Of My Heart","https://eurovision.tv/participant/vanna","Croatia","10","42","10","TRUE","FALSE"
"Copenhagen 2001","Copenhagen","2001","Denmark","https://eurovision.tv/event/copenhagen-2001","final","Rollo & King","Never Ever Let You Go","https://eurovision.tv/participant/rollo-king","Denmark","23","177","2","TRUE","FALSE"
"Copenhagen 2001","Copenhagen","2001","Denmark","https://eurovision.tv/event/copenhagen-2001","final","Tanel Padar; Dave Benton & 2XL","Everybody","https://eurovision.tv/participant/tanel-padar-dave-benton-2xl","Estonia","20","198","1","TRUE","TRUE"
"Copenhagen 2001","Copenhagen","2001","Denmark","https://eurovision.tv/event/copenhagen-2001","final","Natasha St-Pier","Je N'ai Que Mon Ã¢me","https://eurovision.tv/participant/natasha-saint-pier","France","14","142","4","TRUE","FALSE"
"Copenhagen 2001","Copenhagen","2001","Denmark","https://eurovision.tv/event/copenhagen-2001","final","Michelle","Wer Liebe Lebt","https://eurovision.tv/participant/michelle-1","Germany","19","66","8","TRUE","FALSE"
"Copenhagen 2001","Copenhagen","2001","Denmark","https://eurovision.tv/event/copenhagen-2001","final","Antique","Die For You","https://eurovision.tv/participant/antique","Greece","22","147","3","TRUE","FALSE"
"Copenhagen 2001","Copenhagen","2001","Denmark","https://eurovision.tv/event/copenhagen-2001","final","TwoTricky","Angel","https://eurovision.tv/participant/twotricky","Iceland","2","3","22","TRUE","FALSE"
"Copenhagen 2001","Copenhagen","2001","Denmark","https://eurovision.tv/event/copenhagen-2001","final","Gary O'Shaughnessy","Without Your Love","https://eurovision.tv/participant/gary-o-shaughnessy","Ireland","12","6","21","TRUE","FALSE"
"Copenhagen 2001","Copenhagen","2001","Denmark","https://eurovision.tv/event/copenhagen-2001","final","Tal Sondak","Ein Davar","https://eurovision.tv/participant/tal-sondak","Israel","5","25","16","TRUE","FALSE"
"Copenhagen 2001","Copenhagen","2001","Denmark","https://eurovision.tv/event/copenhagen-2001","final","Arnis Mednis","Too Much","https://eurovision.tv/participant/arnis-mednis","Latvia","9","16","18","TRUE","FALSE"
"Copenhagen 2001","Copenhagen","2001","Denmark","https://eurovision.tv/event/copenhagen-2001","final","Skamp","You Got Style","https://eurovision.tv/participant/skamp","Lithuania","8","35","13","TRUE","FALSE"
"Copenhagen 2001","Copenhagen","2001","Denmark","https://eurovision.tv/event/copenhagen-2001","final","Fabrizio Faniello","Another Summer Night","https://eurovision.tv/participant/fabrizio-faniello","Malta","21","48","9","TRUE","FALSE"
"Copenhagen 2001","Copenhagen","2001","Denmark","https://eurovision.tv/event/copenhagen-2001","final","Michelle","Out On My Own","https://eurovision.tv/participant/michelle","Netherlands","1","16","18","TRUE","FALSE"
"Copenhagen 2001","Copenhagen","2001","Denmark","https://eurovision.tv/event/copenhagen-2001","final","Haldor LÃ¦greid","On My Own","https://eurovision.tv/participant/haldor-laegreid","Norway","4","3","22","TRUE","FALSE"
"Copenhagen 2001","Copenhagen","2001","Denmark","https://eurovision.tv/event/copenhagen-2001","final","Piasek","2 Long","https://eurovision.tv/participant/piasek","Poland","18","11","20","TRUE","FALSE"
"Copenhagen 2001","Copenhagen","2001","Denmark","https://eurovision.tv/event/copenhagen-2001","final","MTM","SÃ³ Sei Ser Feliz Assim","https://eurovision.tv/participant/mtm","Portugal","11","18","17","TRUE","FALSE"
"Copenhagen 2001","Copenhagen","2001","Denmark","https://eurovision.tv/event/copenhagen-2001","final","Mumiy troll","Lady Alpine Blue","https://eurovision.tv/participant/mumiy-troll","Russia","6","37","12","TRUE","FALSE"
"Copenhagen 2001","Copenhagen","2001","Denmark","https://eurovision.tv/event/copenhagen-2001","final","NuÅ¡a Derenda","Energy","https://eurovision.tv/participant/nu-a-derenda","Slovenia","17","70","7","TRUE","FALSE"
"Copenhagen 2001","Copenhagen","2001","Denmark","https://eurovision.tv/event/copenhagen-2001","final","David Civera","Dile Que La Quiero","https://eurovision.tv/participant/david-civera","Spain","13","76","6","TRUE","FALSE"
"Copenhagen 2001","Copenhagen","2001","Denmark","https://eurovision.tv/event/copenhagen-2001","final","Friends","Listen To Your Heartbeat","https://eurovision.tv/participant/friends","Sweden","7","100","5","TRUE","FALSE"
"Copenhagen 2001","Copenhagen","2001","Denmark","https://eurovision.tv/event/copenhagen-2001","final","Sedat YÃ¼ce","Sevgiliye Son","https://eurovision.tv/participant/sedat-yuece","Turkey","15","41","11","TRUE","FALSE"
"Copenhagen 2001","Copenhagen","2001","Denmark","https://eurovision.tv/event/copenhagen-2001","final","Lindsay D.","No Dream Impossible","https://eurovision.tv/participant/lindsay-d","United Kingdom","16","28","15","TRUE","FALSE"
"Stockholm 2000","Stockholm","2000","Sweden","https://eurovision.tv/event/stockholm-2000","final","The rounder girls","All To You","https://eurovision.tv/participant/the-rounder-girls","Austria","24","34","14","TRUE","FALSE"
"Stockholm 2000","Stockholm","2000","Sweden","https://eurovision.tv/event/stockholm-2000","final","Nathalie Sorce","Envie De Vivre","https://eurovision.tv/participant/nathalie-sorce","Belgium","10","2","24","TRUE","FALSE"
"Stockholm 2000","Stockholm","2000","Sweden","https://eurovision.tv/event/stockholm-2000","final","Goran Karan","Kada Zaspu Andeli","https://eurovision.tv/participant/goran-karan","Croatia","17","70","9","TRUE","FALSE"
"Stockholm 2000","Stockholm","2000","Sweden","https://eurovision.tv/event/stockholm-2000","final","Voice","Nomiza","https://eurovision.tv/participant/voice","Cyprus","11","8","21","TRUE","FALSE"
"Stockholm 2000","Stockholm","2000","Sweden","https://eurovision.tv/event/stockholm-2000","final","Olsen brothers","Fly On The Wings Of Love","https://eurovision.tv/participant/olsen-brothers","Denmark","14","195","1","TRUE","TRUE"
"Stockholm 2000","Stockholm","2000","Sweden","https://eurovision.tv/event/stockholm-2000","final","Ines","Once In A Lifetime","https://eurovision.tv/participant/ines","Estonia","4","98","4","TRUE","FALSE"
"Stockholm 2000","Stockholm","2000","Sweden","https://eurovision.tv/event/stockholm-2000","final","Nina Ã…strÃ¶m","A Little Bit","https://eurovision.tv/participant/nina-aastroem","Finland","20","18","18","TRUE","FALSE"
"Stockholm 2000","Stockholm","2000","Sweden","https://eurovision.tv/event/stockholm-2000","final","Sofia Mestari","On Aura Le Ciel","https://eurovision.tv/participant/sofia-mestari","France","5","5","23","TRUE","FALSE"
"Stockholm 2000","Stockholm","2000","Sweden","https://eurovision.tv/event/stockholm-2000","final","Stefan Raab","Wadde Hadde Dudde Da","https://eurovision.tv/participant/stefan-raab","Germany","15","96","5","TRUE","FALSE"
"Stockholm 2000","Stockholm","2000","Sweden","https://eurovision.tv/event/stockholm-2000","final","Einer AugÃºst VÃ­Ã°isson en Telma AugÃºstdÃ³ttir","Tell Me!","https://eurovision.tv/participant/einer-august-vidjisson-en-telma-augustdottir","Iceland","12","45","12","TRUE","FALSE"
"Stockholm 2000","Stockholm","2000","Sweden","https://eurovision.tv/event/stockholm-2000","final","Eamonn Toal","Millennium Of Love","https://eurovision.tv/participant/eamonn-toal","Ireland","23","92","6","TRUE","FALSE"
"Stockholm 2000","Stockholm","2000","Sweden","https://eurovision.tv/event/stockholm-2000","final","Ping Pong","Sa'me'akh","https://eurovision.tv/participant/ping-pong","Israel","1","7","22","TRUE","FALSE"
"Stockholm 2000","Stockholm","2000","Sweden","https://eurovision.tv/event/stockholm-2000","final","BrainStorm","My Star","https://eurovision.tv/participant/brainstorm","Latvia","21","136","3","TRUE","FALSE"
"Stockholm 2000","Stockholm","2000","Sweden","https://eurovision.tv/event/stockholm-2000","final","Claudette Pace","Desire","https://eurovision.tv/participant/claudette-pace","Malta","7","73","8","TRUE","FALSE"
"Stockholm 2000","Stockholm","2000","Sweden","https://eurovision.tv/event/stockholm-2000","final","Linda Wagenmakers","No Goodbyes","https://eurovision.tv/participant/linda-wagenmakers","Netherlands","2","40","13","TRUE","FALSE"
"Stockholm 2000","Stockholm","2000","Sweden","https://eurovision.tv/event/stockholm-2000","final","XXL","100\% Te Ljubam","https://eurovision.tv/participant/xxl","North Macedonia","19","29","15","TRUE","FALSE"
"Stockholm 2000","Stockholm","2000","Sweden","https://eurovision.tv/event/stockholm-2000","final","Charmed","My Heart Goes Boom","https://eurovision.tv/participant/charmed","Norway","8","57","11","TRUE","FALSE"
"Stockholm 2000","Stockholm","2000","Sweden","https://eurovision.tv/event/stockholm-2000","final","Taxi","The Moon","https://eurovision.tv/participant/taxi","Romania","6","25","17","TRUE","FALSE"
"Stockholm 2000","Stockholm","2000","Sweden","https://eurovision.tv/event/stockholm-2000","final","Alsou","Solo","https://eurovision.tv/participant/alsou","Russia","9","155","2","TRUE","FALSE"
"Stockholm 2000","Stockholm","2000","Sweden","https://eurovision.tv/event/stockholm-2000","final","Serafí­n Zubiri","Colgado De Un Sueño","https://eurovision.tv/participant/serafin-zubiri","Spain","13","18","18","TRUE","FALSE"
"Stockholm 2000","Stockholm","2000","Sweden","https://eurovision.tv/event/stockholm-2000","final","Roger Pontare","When Spirits Are Calling My Name","https://eurovision.tv/participant/roger-pontare","Sweden","18","88","7","TRUE","FALSE"
"Stockholm 2000","Stockholm","2000","Sweden","https://eurovision.tv/event/stockholm-2000","final","Jane Bogaert","La Vita Cos'è?","https://eurovision.tv/participant/jane-bogaert","Switzerland","16","14","20","TRUE","FALSE"
